ValueDate,Hourcet,Cons,month,Wind,Solar
2019-02-15,8,74701.6,2,6911.5,204.0
2019-02-15,9,77157.9,2,6803.7,3891.6
2019-02-15,10,76110.3,2,5723.8,10169.2
2019-02-15,11,75222.3,2,4148.7,14721.1
2019-02-15,12,75948.9,2,3268.3,17515.9
2019-02-15,13,75011.0,2,3124.5,18460.2
2019-02-15,14,73370.7,2,3066.2,17585.4
2019-02-15,15,71197.3,2,3146.7,14889.4
2019-02-15,16,69833.4,2,3764.8,10559.6
2019-02-15,17,69145.9,2,5192.2,4618.8
2019-02-15,18,72358.1,2,7536.0,355.0
2019-02-15,19,75346.5,2,9930.7,0.0
2019-02-15,20,74013.0,2,11418.6,0.0
2019-02-15,21,69813.2,2,12177.1,0.0
2019-02-15,22,67001.5,2,12818.9,0.0
2019-02-15,23,64962.1,2,13159.8,0.0
2019-02-15,24,61462.7,2,13242.0,0.0
2019-02-16,1,57876.3,2,14740.1,0.0
2019-02-16,2,55722.9,2,14357.9,0.0
2019-02-16,3,54409.0,2,14158.3,0.0
2019-02-16,4,54139.0,2,14505.5,0.0
2019-02-16,5,54444.2,2,15414.1,0.0
2019-02-16,6,54574.7,2,16420.7,0.0
2019-02-16,7,55249.4,2,17596.8,0.0
2019-02-16,8,56832.1,2,18067.1,238.9
2019-02-16,9,60648.0,2,17642.3,4177.4
2019-02-16,10,62995.6,2,15999.7,10256.5
2019-02-16,11,63410.3,2,12865.2,14750.4
2019-02-16,12,64415.4,2,11079.6,17683.2
2019-02-16,13,63508.5,2,10786.1,18798.2
2019-02-16,14,61174.1,2,10576.1,17853.4
2019-02-16,15,59064.4,2,10323.8,15116.9
2019-02-16,16,58342.1,2,10375.3,10722.4
2019-02-16,17,58006.1,2,11431.8,4742.1
2019-02-16,18,61395.1,2,13180.2,394.1
2019-02-16,19,65148.3,2,14234.4,0.0
2019-02-16,20,64292.1,2,14432.5,0.0
2019-02-16,21,60657.1,2,14114.5,0.0
2019-02-16,22,58594.2,2,13252.2,0.0
2019-02-16,23,57803.8,2,12505.3,0.0
2019-02-16,24,55254.3,2,11931.2,0.0
2019-02-17,1,52690.6,2,12795.1,0.0
2019-02-17,2,50504.7,2,11503.5,0.0
2019-02-17,3,49370.8,2,10321.4,0.0
2019-02-17,4,49210.1,2,9205.0,0.0
2019-02-17,5,49712.9,2,8499.3,0.0
2019-02-17,6,49563.8,2,8530.9,0.0
2019-02-17,7,49058.1,2,8247.6,0.0
2019-02-17,8,49724.3,2,8228.2,268.2
2019-02-17,9,53176.1,2,8174.5,4023.7
2019-02-17,10,55547.8,2,7312.8,9919.9
2019-02-17,11,56914.1,2,5960.7,14361.7
2019-02-17,12,59476.1,2,5446.5,17381.8
2019-02-17,13,59192.3,2,5212.1,18489.1
2019-02-17,14,57066.4,2,5035.2,17566.9
2019-02-17,15,55243.8,2,5190.1,15057.3
2019-02-17,16,54349.7,2,5905.1,10720.8
2019-02-17,17,54202.1,2,7608.1,4864.2
2019-02-17,18,57738.4,2,10033.2,446.3
2019-02-17,19,62439.7,2,12607.3,0.0
2019-02-17,20,62761.7,2,14673.3,0.0
2019-02-17,21,60452.8,2,15507.6,0.0
2019-02-17,22,59171.4,2,15833.7,0.0
2019-02-17,23,59030.0,2,15627.4,0.0
2019-02-17,24,56235.9,2,15033.1,0.0
2019-02-18,1,54407.5,2,12776.0,0.0
2019-02-18,2,53051.6,2,12077.7,0.0
2019-02-18,3,52633.4,2,11426.8,0.0
2019-02-18,4,53199.4,2,10740.1,0.0
2019-02-18,5,54959.4,2,10221.9,0.0
2019-02-18,6,58877.6,2,9796.8,0.0
2019-02-18,7,67780.2,2,9944.8,0.0
2019-02-18,8,73945.7,2,10279.9,324.5
2019-02-18,9,76567.9,2,9966.5,4762.9
2019-02-18,10,75715.5,2,8573.6,10961.8
2019-02-18,11,75081.2,2,6830.3,15496.1
2019-02-18,12,76179.8,2,5936.2,18245.5
2019-02-18,13,75195.4,2,6013.4,19153.0
2019-02-18,14,74709.5,2,6153.9,18218.2
2019-02-18,15,73067.9,2,6218.3,15495.7
2019-02-18,16,72281.2,2,6184.7,11006.5
2019-02-18,17,71107.2,2,7112.3,5006.6
2019-02-18,18,73489.0,2,9433.1,488.9
2019-02-18,19,76516.0,2,12567.7,0.0
2019-02-18,20,75965.3,2,15408.1,0.0
2019-02-18,21,72109.8,2,17077.3,0.0
2019-02-18,22,68820.7,2,17160.4,0.0
2019-02-18,23,65858.9,2,16948.6,0.0
